Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
2654618,00:44:14.618,m,oh you want me to,0,,,,,,2,you,me,,,,,
2655740,00:44:15.740,m,unscrew it?,0,,,,,,1,it,,,,,,
2660160,00:44:20.160,m,do you want to do the rest of it?,0,,,,,,2,you,it,,,,,
2706536,00:45:06.536,m,that's not quite a wheel,1,wheel,,,,,1,that,,,,,,
2707556,00:45:07.556,m,cus it has kind of a fun shape,1,shape,,,,,1,it,,,,,,
2711398,00:45:11.398,m,but it,0,,,,,,1,it,,,,,,
2711636,00:45:11.636,m,it does,0,,,,,,1,it,,,,,,
2712078,00:45:12.78,m,it rolls like a wheel,0,,,,,,1,it,,,,,,
2713132,00:45:13.132,m,you are right,0,,,,,,1,you,,,,,,
2715036,00:45:15.36,m,yeah,0,,,,,,0,,,,,,,
2733600,00:45:33.600,m,you okay?,0,,,,,,1,you,,,,,,
2771374,00:46:11.374,m,[laugh],0,,,,,,0,,,,,,,
2775454,00:46:15.454,m,hey,0,,,,,,0,,,,,,,
2775998,00:46:15.998,m,don't,0,,,,,,0,,,,,,,
2776542,00:46:16.542,m,xxx,0,,,,,,0,,,,,,,
2818158,00:46:58.158,m,hey Kiran do you wanna go outside?,1,kiran,,,,,1,you,,,,,,
2820946,00:47:00.946,m,yeah?,0,,,,,,0,,,,,,,
2827406,00:47:07.406,m,yeah we are gonna go at the back,1,back,,,,,1,we,,,,,,
2829310,00:47:09.310,m,we can go out the back door,1,backdoor,,,,,1,we,,,,,,
2833662,00:47:13.662,m,yeah,0,,,,,,0,,,,,,,
2834104,00:47:14.104,m,over here,0,,,,,,0,,,,,,,
2843896,00:47:23.896,m,where are you going?,0,,,,,,1,you,,,,,,
2859026,00:47:39.26,m,do you wanna run to,0,,,,,,1,you,,,,,,
2860284,00:47:40.284,m,you wanna run to me?,0,,,,,,2,you,me,,,,,
2868444,00:47:48.444,m,mm,0,,,,,,0,,,,,,,
2880140,00:48:00.140,m,[laugh],0,,,,,,0,,,,,,,
2891088,00:48:11.88,m,yeah do you miss Dada?,1,dada,,,,,1,you,,,,,,
2892992,00:48:12.992,m,mm yeah,0,,,,,,0,,,,,,,
2894216,00:48:14.216,m,you'll see him tonight for dinner,1,dinner,,,,,2,you,him,,,,,
2897412,00:48:17.412,m,[laugh],0,,,,,,0,,,,,,,
2903396,00:48:23.396,m,[laugh],0,,,,,,0,,,,,,,
2909890,00:48:29.890,m,you can't,0,,,,,,1,you,,,,,,
2910468,00:48:30.468,m,Kiran,1,kiran,,,,,0,,,,,,,
2910774,00:48:30.774,m,no hitting,0,,,,,,0,,,,,,,
2915092,00:48:35.92,m,ah,0,,,,,,0,,,,,,,
2940048,00:49:00.48,m,oh do you see your ukulele?,1,ukulele,,,,,2,you,your,,,,,
2941918,00:49:01.918,m,do you wanna play with it?,0,,,,,,2,you,it,,,,,
2943686,00:49:03.686,m,okay,0,,,,,,0,,,,,,,
2951676,00:49:11.676,m,oh deal with booger?,1,booger,,,,,0,,,,,,,
2953376,00:49:13.376,m,alright I'm gonna,0,,,,,,1,i,,,,,,
2960006,00:49:20.6,m,gross,0,,,,,,0,,,,,,,
2974116,00:49:34.116,m,here,0,,,,,,0,,,,,,,
2989824,00:49:49.824,m,yeah that's Dada's ukulele,2,dada,ukulele,,,,1,that,,,,,,
2992238,00:49:52.238,m,yeah,0,,,,,,0,,,,,,,
2993530,00:49:53.530,m,but this one's yours,1,one,,,,,2,this,yours,,,,,
3000228,00:50:00.228,m,yeah that's Dada's,1,dada,,,,,1,that,,,,,,
3013522,00:50:13.522,m,hold on,0,,,,,,0,,,,,,,
3019030,00:50:19.30,m,you're gonna bring it outside?,0,,,,,,2,you,it,,,,,
3021410,00:50:21.410,m,yeah?,0,,,,,,0,,,,,,,
3038444,00:50:38.444,m,hey you ready?,0,,,,,,1,you,,,,,,
3054084,00:50:54.84,m,okay,0,,,,,,0,,,,,,,
3054968,00:50:54.968,m,and now shoes,1,shoes,,,,,0,,,,,,,
3060646,00:51:00.646,m,that's right,0,,,,,,0,,,,,,,
3061088,00:51:01.88,m,those are my shoes,1,shoes,,,,,2,those,my,,,,,
3064590,00:51:04.590,m,alright,0,,,,,,0,,,,,,,
3064794,00:51:04.794,m,I'm gonna put them on,0,,,,,,2,i,them,,,,,
3065882,00:51:05.882,m,see?,0,,,,,,0,,,,,,,
3070370,00:51:10.370,m,alright,0,,,,,,0,,,,,,,
3070642,00:51:10.642,m,you ready for yours?,0,,,,,,2,you,yours,,,,,
3074314,00:51:14.314,m,do you wanna sit,0,,,,,,1,you,,,,,,
3075096,00:51:15.96,m,sit on my lap?,1,lap,,,,,1,my,,,,,,
3080910,00:51:20.910,m,yup,0,,,,,,0,,,,,,,
3081352,00:51:21.352,m,that's right,0,,,,,,0,,,,,,,
3081692,00:51:21.692,m,those are Dada shoes,2,dada,shoes,,,,1,those,,,,,,
3085704,00:51:25.704,m,these are your shoes,1,shoes,,,,,2,these,your,,,,,
3089444,00:51:29.444,m,those are,0,,,,,,1,those,,,,,,
3090022,00:51:30.22,m,my shoes,1,shoes,,,,,1,my,,,,,,
3093456,00:51:33.456,m,yeah,0,,,,,,0,,,,,,,
3094544,00:51:34.544,m,that's right,0,,,,,,0,,,,,,,
3095190,00:51:35.190,m,those are Dada shoes,2,dada,shoes,,,,1,those,,,,,,
3096346,00:51:36.346,m,why don't you put them back?,0,,,,,,2,you,them,,,,,
3097400,00:51:37.400,m,cus he's not here,0,,,,,,1,he,,,,,,
3102704,00:51:42.704,m,that's right,0,,,,,,0,,,,,,,
3103044,00:51:43.44,m,Dada's at work,2,dada,work,,,,0,,,,,,,
3106206,00:51:46.206,m,yeah,0,,,,,,0,,,,,,,
3111510,00:51:51.510,m,yeah,0,,,,,,0,,,,,,,
3111952,00:51:51.952,m,those are also Dada shoes,2,dada,shoes,,,,1,those,,,,,,
3114502,00:51:54.502,m,come here,0,,,,,,0,,,,,,,
3131808,00:52:11.808,m,alright,0,,,,,,0,,,,,,,
3146836,00:52:26.836,m,[laugh],0,,,,,,0,,,,,,,
3147142,00:52:27.142,m,oh she's coming with us,0,,,,,,2,she,us,,,,,
3155812,00:52:35.812,m,yeah,0,,,,,,0,,,,,,,
3156254,00:52:36.254,m,I'll hold this,0,,,,,,2,i,this,,,,,
3161830,00:52:41.830,m,that is not a toy,1,toy,,,,,1,that,,,,,,
3163020,00:52:43.20,m,hey,0,,,,,,0,,,,,,,
3163870,00:52:43.870,m,not a toy,1,toy,,,,,0,,,,,,,
3166250,00:52:46.250,m,come,0,,,,,,0,,,,,,,
3194130,00:53:14.130,m,okay,0,,,,,,0,,,,,,,
3196408,00:53:16.408,m,you wanna play the ukulele?,1,ukulele,,,,,1,you,,,,,,
3202664,00:53:22.664,m,I forgot you don't have shoes on,1,shoes,,,,,2,i,you,,,,,
3221262,00:53:41.262,m,do you wanna play with the soccor ball?,2,soccor,ball,,,,1,you,,,,,,
3224016,00:53:44.16,m,can I see you kick?,0,,,,,,2,i,you,,,,,
3228640,00:53:48.640,m,alright,0,,,,,,0,,,,,,,
3228946,00:53:48.946,m,you ready?,0,,,,,,1,you,,,,,,
3232992,00:53:52.992,m,kick,0,,,,,,0,,,,,,,
3246592,00:54:06.592,m,oops,0,,,,,,0,,,,,,,
3248054,00:54:08.54,m,whooh,0,,,,,,0,,,,,,,
3249142,00:54:09.142,m,it's okay,0,,,,,,0,,,,,,,
3250128,00:54:10.128,m,you wanna try again?,0,,,,,,1,you,,,,,,
3272738,00:54:32.738,m,yeah we have table and chairs out here,2,table,chairs,,,,1,we,,,,,,
3275254,00:54:35.254,m,xxx a little party yesterday,1,party,,,,,0,,,,,,,
3276648,00:54:36.648,m,when you were,0,,,,,,1,you,,,,,,
3277804,00:54:37.804,m,at the playground with Daddy,2,playground,daddy,,,,0,,,,,,,
3281918,00:54:41.918,m,yeah,0,,,,,,0,,,,,,,
3287936,00:54:47.936,m,hat,1,hat,,,,,0,,,,,,,
3288650,00:54:48.650,m,that's right,0,,,,,,0,,,,,,,
3291676,00:54:51.676,m,shoes,1,shoes,,,,,0,,,,,,,
3294328,00:54:54.328,m,shoes,1,shoes,,,,,0,,,,,,,
3306432,00:55:06.432,m,you wanna play with your rocks?,1,rocks,,,,,2,you,your,,,,,
3309934,00:55:09.934,m,yeah,0,,,,,,0,,,,,,,
3319624,00:55:19.624,m,what's wrong?,0,,,,,,0,,,,,,,
3322344,00:55:22.344,m,oh did your,0,,,,,,1,your,,,,,,
3323466,00:55:23.466,m,thumb get a little dusty?,1,thumb,,,,,0,,,,,,,
3331592,00:55:31.592,m,hey be gentle,0,,,,,,0,,,,,,,
3333768,00:55:33.768,m,can you show me what gentle is?,0,,,,,,1,you,,,,,,
3337678,00:55:37.678,m,that's nice,0,,,,,,0,,,,,,,
3339616,00:55:39.616,m,good job,0,,,,,,0,,,,,,,
3349612,00:55:49.612,m,oh do you see an ant?,1,ant,,,,,0,,,,,,,
3364572,00:56:04.572,m,you get a little bit of dirt on your hand?,2,dirt,hand,,,,2,you,your,,,,,
3366986,00:56:06.986,m,okay,0,,,,,,0,,,,,,,
3367224,00:56:07.224,m,if you get dirt on your hand,2,dirt,hand,,,,2,you,your,,,,,
3368142,00:56:08.142,m,go like this,0,,,,,,0,,,,,,,
3368924,00:56:08.924,m,choo choo choo choo choo,0,,,,,,0,,,,,,,
3371712,00:56:11.712,m,yeah,0,,,,,,0,,,,,,,
3372358,00:56:12.358,m,there we go,0,,,,,,1,we,,,,,,
3378512,00:56:18.512,m,I'm gonna bring a chair over,1,chair,,,,,1,i,,,,,,
3379736,00:56:19.736,m,okay?,0,,,,,,0,,,,,,,
3411084,00:56:51.84,m,hey you know what?,0,,,,,,1,you,,,,,,
3411866,00:56:51.866,m,I'm actually gonna sit,0,,,,,,1,i,,,,,,
3416830,00:56:56.830,m,right here,0,,,,,,0,,,,,,,
3418258,00:56:58.258,m,so I'm not behind you,0,,,,,,2,i,you,,,,,
3422236,00:57:02.236,m,that's better,0,,,,,,0,,,,,,,
3447940,00:57:27.940,m,hey,0,,,,,,0,,,,,,,
3449232,00:57:29.232,m,gentle,0,,,,,,0,,,,,,,
3450898,00:57:30.898,m,Kiran,1,kiran,,,,,0,,,,,,,
3452054,00:57:32.54,m,what does gentle look like?,0,,,,,,0,,,,,,,
3456338,00:57:36.338,m,that's right,0,,,,,,0,,,,,,,
3457630,00:57:37.630,m,gentle,0,,,,,,0,,,,,,,
3469462,00:57:49.462,m,that's right,0,,,,,,0,,,,,,,
3470244,00:57:50.244,m,that's the umbrella,1,umbrella,,,,,1,that,,,,,,
3474188,00:57:54.188,m,oops,0,,,,,,0,,,,,,,
3474732,00:57:54.732,m,you okay?,0,,,,,,1,you,,,,,,
3498566,00:58:18.566,m,you wanna take a little seat there?,1,seat,,,,,1,you,,,,,,
3500742,00:58:20.742,m,okay,0,,,,,,0,,,,,,,
3505060,00:58:25.60,m,[laugh],0,,,,,,0,,,,,,,
3514240,00:58:34.240,m,Kiran wanna play with the soccor ball?,3,kiran,soccor,ball,,,0,,,,,,,
3569184,00:59:29.184,m,what do you see?,0,,,,,,1,you,,,,,,
3572652,00:59:32.652,m,oh a little pebble,1,pebble,,,,,0,,,,,,,
3573706,00:59:33.706,m,I think it came from one of you pebbles you xxx,1,pebbles,,,,,4,i,it,you,you,,,
3580132,00:59:40.132,m,[laugh],0,,,,,,0,,,,,,,
3584178,00:59:44.178,m,hey,0,,,,,,0,,,,,,,
3585130,00:59:45.130,m,gentle,0,,,,,,0,,,,,,,
3586932,00:59:46.932,m,gen/tle,0,,,,,,0,,,,,,,
3587408,00:59:47.408,m,do not throw those,0,,,,,,1,those,,,,,,
3591080,00:59:51.80,m,good job,0,,,,,,0,,,,,,,
3610766,01:00:10.766,m,oh that's a tiny little pebble,1,pebble,,,,,1,that,,,,,,
3612942,01:00:12.942,m,xxx I don't know if that's a pebble at all,1,pebble,,,,,2,i,that,,,,,
3629874,01:00:29.874,m,Kiran,1,kiran,,,,,0,,,,,,,
3632662,01:00:32.662,m,hey,0,,,,,,0,,,,,,,
3634090,01:00:34.90,m,no throwing rocks,1,rocks,,,,,0,,,,,,,
3636504,01:00:36.504,m,come on,0,,,,,,0,,,,,,,
3638646,01:00:38.646,m,gentle,0,,,,,,0,,,,,,,
3639360,01:00:39.360,m,show me what,0,,,,,,1,me,,,,,,
3640176,01:00:40.176,m,hey,0,,,,,,0,,,,,,,
3640720,01:00:40.720,m,Kiran,1,kiran,,,,,0,,,,,,,
3641706,01:00:41.706,m,show me what gentle is,0,,,,,,1,me,,,,,,
3645140,01:00:45.140,m,yeah,0,,,,,,0,,,,,,,
3646058,01:00:46.58,m,can you be gentle with the rocks?,1,rocks,,,,,1,you,,,,,,
3650648,01:00:50.648,m,yeah,0,,,,,,0,,,,,,,
3651498,01:00:51.498,m,that's good,0,,,,,,0,,,,,,,
3654490,01:00:54.490,m,can you show me how you can be gentle with the rocks?,1,rocks,,,,,3,you,me,you,,,,
3670334,01:01:10.334,m,gentle,0,,,,,,0,,,,,,,
3671694,01:01:11.694,m,Kiran,1,kiran,,,,,0,,,,,,,
3673360,01:01:13.360,m,gentle,0,,,,,,0,,,,,,,
3690462,01:01:30.462,m,oh what happens with you bang the table?,1,table,,,,,1,you,,,,,,
3697942,01:01:37.942,m,it shakes right?,0,,,,,,1,it,,,,,,
3724700,01:02:04.700,m,hey Kiran,0,kiran,,,,,0,,,,,,,
3725516,01:02:05.516,m,let's stay in the backyard,1,backyard,,,,,0,,,,,,,
3757850,01:02:37.850,m,you wanna go down?,0,,,,,,1,you,,,,,,
3777128,01:02:57.128,m,oh you see a school bus?,2,school,bus,,,,1,you,,,,,,
3780290,01:03:00.290,m,yeah,0,,,,,,0,,,,,,,
3781344,01:03:01.344,m,school bus,2,school,bus,,,,0,,,,,,,
3786818,01:03:06.818,m,it does have wheels,1,wheels,,,,,1,it,,,,,,
3788178,01:03:08.178,m,that's right,0,,,,,,0,,,,,,,
3820716,01:03:40.716,m,there's no mail bud,2,mail,bud,,,,0,,,,,,,
3824286,01:03:44.286,m,no,0,,,,,,0,,,,,,,
3837682,01:03:57.682,m,oh not at all,0,,,,,,0,,,,,,,
3838668,01:03:58.668,m,but you know um,0,,,,,,1,you,,,,,,
3839518,01:03:59.518,m,the door's locked,1,door,,,,,0,,,,,,,
3840606,01:04:00.606,m,so um,0,,,,,,0,,,,,,,
3841694,01:04:01.694,m,yeah so,0,,,,,,0,,,,,,,
3853696,01:04:13.696,m,wait where are you going?,0,,,,,,1,you,,,,,,
3855804,01:04:15.804,m,no,0,,,,,,0,,,,,,,
3856348,01:04:16.348,m,we got,0,,,,,,1,we,,,,,,
3856722,01:04:16.722,m,I'll show you their wheels,1,wheels,,,,,3,i,you,their,,,,
3859612,01:04:19.612,m,should we go back to the,0,,,,,,1,we,,,,,,
3860802,01:04:20.802,m,backyard?,1,backyard,,,,,0,,,,,,,
3863318,01:04:23.318,m,no?,0,,,,,,0,,,,,,,
3863420,01:04:23.420,m,you just want to walk up and down the stairs?,1,stairs,,,,,1,you,,,,,,
3865834,01:04:25.834,m,okay,0,,,,,,0,,,,,,,
3866276,01:04:26.276,m,you can do that too,0,,,,,,1,you,,,,,,
3883242,01:04:43.242,m,you ball's  in the backyard,2,ball,backyard,,,,1,you,,,,,,
3885010,01:04:45.10,m,should we go and get the soccor ball?,2,soccor,ball,,,,1,we,,,,,,
3887730,01:04:47.730,m,yeah,0,,,,,,0,,,,,,,
3888206,01:04:48.206,m,you wanna get the soccor ball in the backyard?,3,soccor,ball,backyard,,,1,you,,,,,,
3902180,01:05:02.180,m,still no mail,1,mail,,,,,0,,,,,,,
3904016,01:05:04.16,m,no mail,1,mail,,,,,0,,,,,,,
3904798,01:05:04.798,m,oh you xxx,0,,,,,,1,you,,,,,,
3906260,01:05:06.260,m,did you get your finger,1,finger,,,,,2,you,your,,,,,
3907926,01:05:07.926,m,aw,0,,,,,,0,,,,,,,
3911224,01:05:11.224,m,xxx,0,,,,,,0,,,,,,,
3925402,01:05:25.402,m,did you,0,,,,,,1,you,,,,,,
3925878,01:05:25.878,m,did you hurt your finger?,1,finger,,,,,2,you,your,,,,,
3929040,01:05:29.40,m,xxx's empty buddy,1,buddy,,,,,0,,,,,,,
3931420,01:05:31.420,m,xxx,0,,,,,,0,,,,,,,
3935296,01:05:35.296,m,there's no mail,1,mail,,,,,0,,,,,,,
3936044,01:05:36.44,m,it's empty,0,,,,,,1,it,,,,,,
3937880,01:05:37.880,m,yeah,0,,,,,,0,,,,,,,
3939954,01:05:39.954,m,we'll get mail later today,1,mail,,,,,1,we,,,,,,
3960694,01:06:00.694,m,let's go,0,,,,,,0,,,,,,,
3961612,01:06:01.612,m,this way,1,way,,,,,1,this,,,,,,
3962496,01:06:02.496,m,okay?,0,,,,,,0,,,,,,,
3963822,01:06:03.822,m,let's go get that soccor ball,2,soccor,ball,,,,1,that,,,,,,
3965352,01:06:05.352,m,no?,0,,,,,,0,,,,,,,
3970622,01:06:10.622,m,oh you wanna sing wheels on the bus,2,wheels,bus,,,,1,you,,,,,,
3972526,01:06:12.526,m,okay,0,,,,,,0,,,,,,,
3974634,01:06:14.634,m,there's school bus right there,2,school,bus,,,,0,,,,,,,
3978408,01:06:18.408,m,the,0,,,,,,0,,,,,,,
3979904,01:06:19.904,m,wheels on the bus go round and round,2,wheels,bus,,,,0,,,,,,,
3982794,01:06:22.794,m,round and round,0,,,,,,0,,,,,,,
3984154,01:06:24.154,m,round and round,0,,,,,,0,,,,,,,
3985582,01:06:25.582,m,wheels on the bus go round and round,2,wheels,bus,,,,0,,,,,,,
3988642,01:06:28.642,m,all through the town,1,town,,,,,0,,,,,,,
3992246,01:06:32.246,m,door on the bus,2,door,bus,,,,0,,,,,,,
3993062,01:06:33.62,m,no?,0,,,,,,0,,,,,,,
3993266,01:06:33.266,m,just the wheels again?,1,wheels,,,,,0,,,,,,,
3995034,01:06:35.34,m,wheels on the bus go round and round,2,wheels,bus,,,,0,,,,,,,
3997856,01:06:37.856,m,round and round,0,,,,,,0,,,,,,,
4001868,01:06:41.868,m,the horn on the bus goes,2,horn,bus,,,,0,,,,,,,
4005744,01:06:45.744,m,the wheels on the bus go round and round,2,wheels,bus,,,,0,,,,,,,
4021452,01:07:01.452,m,hey,0,,,,,,0,,,,,,,
4022880,01:07:02.880,m,no we are not,0,,,,,,1,we,,,,,,
4023458,01:07:03.458,m,hey,0,,,,,,0,,,,,,,
4023696,01:07:03.696,m,Kiran,1,kiran,,,,,0,,,,,,,
4024070,01:07:04.70,m,stop,0,,,,,,0,,,,,,,
4026552,01:07:06.552,m,stop,0,,,,,,0,,,,,,,
4040900,01:07:20.900,m,no if we are outside,0,,,,,,1,we,,,,,,
4041784,01:07:21.784,m,you gotta wear a hat,1,hat,,,,,1,you,,,,,,
4043076,01:07:23.76,m,okay?,0,,,,,,0,,,,,,,
4070922,01:07:50.922,m,still no mail,1,mail,,,,,0,,,,,,,
4075070,01:07:55.70,m,yeah,0,,,,,,0,,,,,,,
4075716,01:07:55.716,m,we have to wait for the,0,,,,,,1,we,,,,,,
4078198,01:07:58.198,m,mailman to come,1,mailman,,,,,0,,,,,,,
4080442,01:08:00.442,m,our mailman is named Padro,2,mailman,padro,,,,1,our,,,,,,
4082856,01:08:02.856,m,he has to come,0,,,,,,1,he,,,,,,
4083944,01:08:03.944,m,and put the letters in the mail box,3,letters,mail,box,,,0,,,,,,,
4088738,01:08:08.738,m,and he doesn't come until the afternoon,0,,,,,,1,he,,,,,,
4094008,01:08:14.8,m,do you want to see your ball?,1,ball,,,,,2,you,your,,,,,
4095572,01:08:15.572,m,it's in the backyard,1,backyard,,,,,1,it,,,,,,
4108220,01:08:28.220,m,hey,0,,,,,,0,,,,,,,
4109444,01:08:29.444,m,no hopping down the steps,1,steps,,,,,0,,,,,,,
4111892,01:08:31.892,m,Kiran,1,kiran,,,,,0,,,,,,,
4113830,01:08:33.830,m,come on,0,,,,,,0,,,,,,,
4116618,01:08:36.618,m,you wanna pretend to be a bunny?,1,bunny,,,,,1,you,,,,,,
4118760,01:08:38.760,m,okay well,0,,,,,,0,,,,,,,
4119100,01:08:39.100,m,how about after we are,0,,,,,,1,we,,,,,,
4120630,01:08:40.630,m,down from the steps,1,steps,,,,,0,,,,,,,
4122092,01:08:42.92,m,then you can be a bunny,1,bunny,,,,,1,you,,,,,,
4123146,01:08:43.146,m,okay?,0,,,,,,0,,,,,,,
4124540,01:08:44.540,m,let me see you being a bunny,1,bunny,,,,,2,me,you,,,,,
4126104,01:08:46.104,m,this way,1,way,,,,,1,this,,,,,,
4133822,01:08:53.822,m,that's right,0,,,,,,0,,,,,,,
4134468,01:08:54.468,m,there are wheels,1,wheels,,,,,0,,,,,,,
4135930,01:08:55.930,m,on all the cars,1,cars,,,,,0,,,,,,,
4137256,01:08:57.256,m,they all have wheels,1,wheels,,,,,1,they,,,,,,
4151332,01:09:11.332,m,that's where the mail comes in,1,mail,,,,,1,that,,,,,,
4155072,01:09:15.72,m,yeah,0,,,,,,0,,,,,,,
4168774,01:09:28.774,m,you see all of the wheels?,1,wheels,,,,,1,you,,,,,,
4181320,01:09:41.320,m,hey,0,,,,,,0,,,,,,,
4182034,01:09:42.34,m,we're not trying to go on the sidewalk,1,sidewalk,,,,,1,we,,,,,,
4183190,01:09:43.190,m,okay?,0,,,,,,0,,,,,,,
4183836,01:09:43.836,m,we're just gonna stay in our yard,1,yard,,,,,2,we,our,,,,,
4190534,01:09:50.534,m,that car has wheels too,2,car,wheels,,,,1,that,,,,,,
4192370,01:09:52.370,m,you see the wheels?,1,wheels,,,,,1,you,,,,,,
4214708,01:10:14.708,m,you see a big bus?,1,bus,,,,,1,you,,,,,,
4220080,01:10:20.80,m,and,0,,,,,,0,,,,,,,
4220318,01:10:20.318,m,and the shcool bus's there too,2,school,bus,,,,0,,,,,,,
4236026,01:10:36.26,m,that school bus has wheels,3,school,bus,wheels,,,1,that,,,,,,
4239052,01:10:39.52,m,yeah,0,,,,,,0,,,,,,,
4288318,01:11:28.318,m,Dada's at work,2,dada,work,,,,0,,,,,,,
4289984,01:11:29.984,m,yeah,0,,,,,,0,,,,,,,
4310826,01:11:50.826,m,that's right,0,,,,,,0,,,,,,,
4313172,01:11:53.172,m,lots of wheels,1,wheels,,,,,0,,,,,,,
4320448,01:12:00.448,m,are you trying to test me?,0,,,,,,2,you,me,,,,,
4325242,01:12:05.242,m,ey,0,,,,,,0,,,,,,,
4325820,01:12:05.820,m,stop it,0,,,,,,1,it,,,,,,
4327452,01:12:07.452,m,stop it,0,,,,,,1,it,,,,,,
4342276,01:12:22.276,m,time out,0,,,,,,0,,,,,,,
4345676,01:12:25.676,m,you get a bit timeout for that,1,timeout,,,,,2,you,that,,,,,
4347444,01:12:27.444,m,no hitting,0,,,,,,0,,,,,,,
4350538,01:12:30.538,m,you have to go back inside,0,,,,,,1,you,,,,,,
4352136,01:12:32.136,m,and you don't get to hold the stick,1,stick,,,,,1,you,,,,,,
4392800,01:13:12.800,m,alright,0,,,,,,0,,,,,,,
4393208,01:13:13.208,m,time out in your room,2,timeout,room,,,,1,your,,,,,,
4394058,01:13:14.58,m,okay?,0,,,,,,0,,,,,,,
4428806,01:13:48.806,m,alright buddy,1,buddy,,,,,0,,,,,,,
4429792,01:13:49.792,m,you are gonna time out because you hit Mommy,2,timeout,mommy,,,,2,you,you,,,,,
4432716,01:13:52.716,m,okay?,0,,,,,,0,,,,,,,
4434246,01:13:54.246,m,and you are not allowed to hit Mommy,1,mommy,,,,,1,you,,,,,,
4435708,01:13:55.708,m,okay?,0,,,,,,0,,,,,,,
4445058,01:14:05.58,m,thank you,0,,,,,,1,you,,,,,,
4445398,01:14:05.398,m,that's very helpful,0,,,,,,0,,,,,,,
4452980,01:14:12.980,m,okay,0,,,,,,0,,,,,,,
4453490,01:14:13.490,m,I'll be back,0,,,,,,1,i,,,,,,
4593094,01:16:33.94,m,hey bud,1,bud,,,,,0,,,,,,,
4594896,01:16:34.896,m,I'm back,0,,,,,,1,i,,,,,,
4596120,01:16:36.120,m,are you ready to make good decisions?,1,decisions,,,,,1,you,,,,,,
4598262,01:16:38.262,m,yeah,0,,,,,,0,,,,,,,
4600540,01:16:40.540,m,you want some milk?,1,milk,,,,,1,you,,,,,,
4602138,01:16:42.138,m,okay,0,,,,,,0,,,,,,,
4604688,01:16:44.688,m,let's go downstairs,1,downstairs,,,,,0,,,,,,,
4605504,01:16:45.504,m,and get some milk,1,milk,,,,,0,,,,,,,
4608224,01:16:48.224,m,bye bye,0,,,,,,0,,,,,,,
4612610,01:16:52.610,m,you're gonna walk downstairs?,1,downstairs,,,,,1,you,,,,,,
4614412,01:16:54.412,m,oh you want me to carry you?,0,,,,,,3,you,me,you,,,,
4616520,01:16:56.520,m,okay,0,,,,,,0,,,,,,,
4627842,01:17:07.842,m,alright,0,,,,,,0,,,,,,,
4628896,01:17:08.896,m,are you ready?,0,,,,,,1,you,,,,,,
4630868,01:17:10.868,m,alright let's get some milk,1,milk,,,,,0,,,,,,,
4636104,01:17:16.104,m,I know,0,,,,,,1,i,,,,,,
4636682,01:17:16.682,m,I know you miss Dada,1,dada,,,,,2,i,you,,,,,
4640762,01:17:20.762,m,let's close this door,1,door,,,,,1,this,,,,,,
4643210,01:17:23.210,m,yeah,0,,,,,,0,,,,,,,
4649330,01:17:29.330,m,there you go sweetheart,1,sweetheart,,,,,1,you,,,,,,
4677550,01:17:57.550,m,would you like some more?,0,,,,,,1,you,,,,,,
4711210,01:18:31.210,m,do you want more milk?,1,milk,,,,,1,you,,,,,,
4748814,01:19:08.814,m,you got a tracktor,1,tracktor,,,,,1,you,,,,,,
4758334,01:19:18.334,m,do you wanna roll it back and forth?,0,,,,,,2,you,it,,,,,
4800426,01:20:00.426,m,should we roll it back and forth?,0,,,,,,2,we,it,,,,,
4839662,01:20:39.662,m,that's right,0,,,,,,0,,,,,,,
4840070,01:20:40.70,m,those are wheels,1,wheels,,,,,1,those,,,,,,
4844116,01:20:44.116,m,and those are wheels too,1,wheels,,,,,1,those,,,,,,
4970120,01:22:50.120,m,[laugh],0,,,,,,0,,,,,,,
4970800,01:22:50.800,m,oops,0,,,,,,0,,,,,,,
4984672,01:23:04.672,m,that's right,0,,,,,,0,,,,,,,
4985148,01:23:05.148,m,you threw your ball there,1,ball,,,,,2,you,your,,,,,
4987494,01:23:07.494,m,yeah,0,,,,,,0,,,,,,,
4990248,01:23:10.248,m,yes sweetheart,1,sweetheart,,,,,0,,,,,,,
4992322,01:23:12.322,m,oh do you want me to get it?,0,,,,,,3,you,me,it,,,,
4995790,01:23:15.790,m,yeah,0,,,,,,0,,,,,,,
4999802,01:23:19.802,m,okay,0,,,,,,0,,,,,,,
5002522,01:23:22.522,m,but,0,,,,,,0,,,,,,,
5003270,01:23:23.270,m,let's not,0,,,,,,0,,,,,,,
5004086,01:23:24.86,m,do this over and over again,0,,,,,,1,this,,,,,,
5005242,01:23:25.242,m,okay?,0,,,,,,0,,,,,,,
5006058,01:23:26.58,m,oh you wanna get it?,0,,,,,,2,you,it,,,,,
5008268,01:23:28.268,m,okay,0,,,,,,0,,,,,,,
5019012,01:23:39.12,m,[laugh],0,,,,,,0,,,,,,,
5090888,01:24:50.888,m,no,0,,,,,,0,,,,,,,
5091194,01:24:51.194,m,Kiran,1,kiran,,,,,0,,,,,,,
5093166,01:24:53.166,m,Kiran,1,kiran,,,,,0,,,,,,,
