Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
2506582,00:41:46.582,m,blue,1,blue,,,,,0,,,,,,,
2507466,00:41:47.466,m,it was the top color,1,color,,,,,1,it,,,,,,
2511614,00:41:51.614,m,you see what color is that?,1,color,,,,,2,you,that,,,,,
2515388,00:41:55.388,m,red,1,red,,,,,0,,,,,,,
2538304,00:42:18.304,m,did you put the phone back?,1,phone,,,,,1,you,,,,,,
2539256,00:42:19.256,m,good good,0,,,,,,0,,,,,,,
2541228,00:42:21.228,m,thank you,0,,,,,,1,you,,,,,,
2545342,00:42:25.342,m,what?,0,,,,,,0,,,,,,,
2547382,00:42:27.382,m,you did?,0,,,,,,1,you,,,,,,
2547824,00:42:27.824,m,you got it?,0,,,,,,2,you,it,,,,,
2553434,00:42:33.434,m,the phone?,1,phone,,,,,0,,,,,,,
2554794,00:42:34.794,m,yeah,0,,,,,,0,,,,,,,
2559690,00:42:39.690,m,oof,0,,,,,,0,,,,,,,
2669578,00:44:29.578,m,oh how does that happen?,0,,,,,,0,,,,,,,
2672910,00:44:32.910,m,can I see?,0,,,,,,1,i,,,,,,
2674882,00:44:34.882,m,no we don't need to throw it away,0,,,,,,2,we,it,,,,,
2676072,00:44:36.72,m,let me see,0,,,,,,1,me,,,,,,
2678112,00:44:38.112,m,what happened?,0,,,,,,0,,,,,,,
2680186,00:44:40.186,m,how did you break this?,0,,,,,,2,you,this,,,,,
2681138,00:44:41.138,m,this is super thick,0,,,,,,1,this,,,,,,
2683824,00:44:43.824,m,you broke it?,0,,,,,,1,it,,,,,,
2684980,00:44:44.980,m,where is the other part?,1,otherpart,,,,,0,,,,,,,
2692596,00:44:52.596,m,Claire where is the rest of the crayon?,2,claire,restofthecrayon,,,,0,,,,,,,
2696540,00:44:56.540,m,no the other,0,,,,,,0,,,,,,,
2697560,00:44:57.560,m,rest of the red crayon,1,crayon,,,,,0,,,,,,,
2698512,00:44:58.512,m,where did it go?,0,,,,,,1,it,,,,,,
2708916,00:45:08.916,m,those are the other colors,1,colors,,,,,1,those,,,,,,
2709834,00:45:09.834,m,where's the rest of the red one?,1,redone,,,,,0,,,,,,,
2716260,00:45:16.260,m,I honestly don't know how you did that,0,,,,,,3,i,you,that,,,,
2722176,00:45:22.176,m,I don't know if it fits that one baby,2,one,baby,,,,3,i,it,that,,,,
2728126,00:45:28.126,m,but I really xxx,0,,,,,,1,i,,,,,,
2730166,00:45:30.166,m,xxx,0,,,,,,0,,,,,,,
2739482,00:45:39.482,m,what?,0,,,,,,0,,,,,,,
2742066,00:45:42.66,m,xxx,0,,,,,,0,,,,,,,
2748764,00:45:48.764,m,hmm,0,,,,,,0,,,,,,,
2752096,00:45:52.96,m,is it gonna fit?,0,,,,,,1,it,,,,,,
2754476,00:45:54.476,m,no,0,,,,,,0,,,,,,,
2761854,00:46:01.854,m,whooh,0,,,,,,0,,,,,,,
2762568,00:46:02.568,m,okay,0,,,,,,0,,,,,,,
2766750,00:46:06.750,m,fix it,0,,,,,,1,it,,,,,,
2779160,00:46:19.160,m,ugh,0,,,,,,0,,,,,,,
2796534,00:46:36.534,m,yeah,0,,,,,,0,,,,,,,
2796772,00:46:36.772,m,I don't think they all fit that way,1,way,,,,,3,i,they,that,,,,
2798744,00:46:38.744,m,can you try and put them a different way?,1,way,,,,,2,you,them,,,,,
2802722,00:46:42.722,m,yeah,0,,,,,,0,,,,,,,
2810984,00:46:50.984,m,I,0,,,,,,1,i,,,,,,
2811970,00:46:51.970,m,don't,0,,,,,,0,,,,,,,
2814282,00:46:54.282,m,xxx,0,,,,,,0,,,,,,,
2825740,00:47:05.740,m,we fixed it,0,,,,,,2,we,it,,,,,
2829956,00:47:09.956,m,can you leave the tape on them?,1,tape,,,,,2,you,them,,,,,
2882656,00:48:02.656,m,xxx,0,,,,,,0,,,,,,,
2893196,00:48:13.196,m,yeah you broke it?,0,,,,,,2,you,it,,,,,
2893944,00:48:13.944,m,that's okay,0,,,,,,0,,,,,,,
2896698,00:48:16.698,m,no big deal,1,deal,,,,,0,,,,,,,
2898738,00:48:18.738,m,where's the other half?,1,half,,,,,0,,,,,,,
2899486,00:48:19.486,m,can I see it?,0,,,,,,2,i,it,,,,,
2911896,00:48:31.896,m,xxx,0,,,,,,0,,,,,,,
2921450,00:48:41.450,m,oof,0,,,,,,0,,,,,,,
2926244,00:48:46.244,m,what?,0,,,,,,0,,,,,,,
2928148,00:48:48.148,m,we are not gonna go outside right now,1,outside,,,,,1,we,,,,,,
2929678,00:48:49.678,m,maybe later,0,,,,,,0,,,,,,,
2931684,00:48:51.684,m,maybe after an hour,0,,,,,,0,,,,,,,
2932772,00:48:52.772,m,we are gonna go see Ellie?,1,ellie,,,,,1,we,,,,,,
2935662,00:48:55.662,m,xxx,0,,,,,,0,,,,,,,
2940728,00:49:00.728,m,we can,0,,,,,,1,we,,,,,,
2942088,00:49:02.88,m,open the windows,1,windows,,,,,0,,,,,,,
2942904,00:49:02.904,m,see how it feels,0,,,,,,1,it,,,,,,
2945692,00:49:05.692,m,when you are done?,0,,,,,,1,you,,,,,,
2953036,00:49:13.36,m,yeah I'll hold it,0,,,,,,2,i,it,,,,,
2953546,00:49:13.546,m,outside I'll put it right here,1,outside,,,,,2,i,it,,,,,
2956470,00:49:16.470,m,yes,0,,,,,,0,,,,,,,
2957218,00:49:17.218,m,let's open it and see if it's cold,0,,,,,,2,it,it,,,,,
2961808,00:49:21.808,m,how does it feel?,0,,,,,,1,it,,,,,,
2970546,00:49:30.546,m,xxx chilly,0,,,,,,0,,,,,,,
2976258,00:49:36.258,m,[laugh],0,,,,,,0,,,,,,,
2978196,00:49:38.196,m,is it cold?,0,,,,,,1,it,,,,,,
2980848,00:49:40.848,m,no?,0,,,,,,0,,,,,,,
2981358,00:49:41.358,m,it's not cold?,0,,,,,,1,it,,,,,,
2984826,00:49:44.826,m,yeah that's outside,1,outside,,,,,1,that,,,,,,
2987104,00:49:47.104,m,I'm kinda cold,0,,,,,,1,i,,,,,,
2990334,00:49:50.334,m,xxx's cold?,0,,,,,,0,,,,,,,
2991966,00:49:51.966,m,well you close the door,1,door,,,,,1,you,,,,,,
2994686,00:49:54.686,m,okay,0,,,,,,0,,,,,,,
3002302,00:50:02.302,m,there's a doggie?,1,doggie,,,,,0,,,,,,,
3003594,00:50:03.594,m,where?,0,,,,,,0,,,,,,,
3004172,00:50:04.172,m,oh,0,,,,,,0,,,,,,,
3007368,00:50:07.368,m,hi,0,,,,,,0,,,,,,,
3007470,00:50:07.470,m,hi,0,,,,,,0,,,,,,,
3007776,00:50:07.776,m,hi doggie,1,doggie,,,,,0,,,,,,,
3018452,00:50:18.452,m,that's a big dog,1,dog,,,,,1,that,,,,,,
3024640,00:50:24.640,m,it's a really big dog,1,dog,,,,,1,it,,,,,,
3026782,00:50:26.782,m,right?,0,,,,,,0,,,,,,,
3027088,00:50:27.88,m,a big doggie,1,doggie,,,,,0,,,,,,,
3030318,00:50:30.318,m,walking?,0,,,,,,0,,,,,,,
3031100,00:50:31.100,m,[gasp],0,,,,,,0,,,,,,,
3035928,00:50:35.928,m,say woof woof,0,,,,,,0,,,,,,,
3039022,00:50:39.22,m,woof,0,,,,,,0,,,,,,,
3043714,00:50:43.714,m,doggie,1,doggie,,,,,0,,,,,,,
3052520,00:50:52.520,m,he does not want to walk,0,,,,,,1,he,,,,,,
3056090,00:50:56.90,m,it's cold,0,,,,,,1,it,,,,,,
3057212,00:50:57.212,m,you wanna close the door?,1,door,,,,,1,you,,,,,,
3062720,00:51:02.720,m,it's cold,0,,,,,,1,it,,,,,,
3068262,00:51:08.262,m,doggie,1,doggie,,,,,0,,,,,,,
3083392,00:51:23.392,m,yeah?,0,,,,,,0,,,,,,,
3085364,00:51:25.364,m,hmm,0,,,,,,0,,,,,,,
3086656,00:51:26.656,m,yeah,0,,,,,,0,,,,,,,
3087710,00:51:27.710,m,okay I'm gonna close it,0,,,,,,2,i,it,,,,,
3092504,00:51:32.504,m,okay,0,,,,,,0,,,,,,,
3092742,00:51:32.742,m,oh,0,,,,,,0,,,,,,,
3093184,00:51:33.184,m,xxx,0,,,,,,0,,,,,,,
3093626,00:51:33.626,m,oh I'm sorry,0,,,,,,1,i,,,,,,
3094238,00:51:34.238,m,I didn't understand,0,,,,,,1,i,,,,,,
3094918,00:51:34.918,m,you want the crocodile to look outside?,2,crocodile,outside,,,,1,you,,,,,,
3098896,00:51:38.896,m,xxx,0,,,,,,0,,,,,,,
3122764,00:52:02.764,m,xxx cold?,0,,,,,,0,,,,,,,
3126640,00:52:06.640,m,look crocodile?,1,crocodile,,,,,0,,,,,,,
3128238,00:52:08.238,m,yeah,0,,,,,,0,,,,,,,
3135990,00:52:15.990,m,okay I'm gonna close the door,1,door,,,,,1,i,,,,,,
3138336,00:52:18.336,m,no?,0,,,,,,0,,,,,,,
3142348,00:52:22.348,m,xxx yes close the door,1,door,,,,,0,,,,,,,
3148094,00:52:28.94,m,cold,0,,,,,,0,,,,,,,
3149658,00:52:29.658,m,it was cold,0,,,,,,1,it,,,,,,
3152038,00:52:32.38,m,more?,0,,,,,,0,,,,,,,
3153806,00:52:33.806,m,too cold,0,,,,,,0,,,,,,,
3215006,00:53:35.6,m,oh ho ho ho ho ho run,0,,,,,,0,,,,,,,
3234012,00:53:54.12,m,[laugh],0,,,,,,0,,,,,,,
3288718,00:54:48.718,m,crocodile?,1,crocodile,,,,,0,,,,,,,
3297864,00:54:57.864,m,do you want to put the diper on it?,1,diper,,,,,2,you,it,,,,,
3300584,00:55:00.584,m,oh Elmo?,1,elmo,,,,,0,,,,,,,
3301740,00:55:01.740,m,where's Elmo?,1,elmo,,,,,0,,,,,,,
3303814,00:55:03.814,m,you go get him?,0,,,,,,2,you,him,,,,,
3305650,00:55:05.650,m,where is he?,0,,,,,,1,he,,,,,,
3317040,00:55:17.40,m,oh,0,,,,,,0,,,,,,,
3319386,00:55:19.386,m,xxx,0,,,,,,0,,,,,,,
3321052,00:55:21.52,m,hey Elmo,1,elmo,,,,,0,,,,,,,
3325948,00:55:25.948,m,hello,0,,,,,,0,,,,,,,
3326526,00:55:26.526,m,oops,0,,,,,,0,,,,,,,
3328226,00:55:28.226,m,should we put the diper on Elmo?,2,diper,elmo,,,,1,we,,,,,,
3338426,00:55:38.426,m,xxx isn't very sticky,0,,,,,,0,,,,,,,
3341282,00:55:41.282,m,thank you,0,,,,,,1,you,,,,,,
3348116,00:55:48.116,m,you know xxx this one doesn't stick here,1,one,,,,,2,you,this,,,,,
3350190,00:55:50.190,m,let's try this one,1,one,,,,,1,this,,,,,,
3353284,00:55:53.284,m,should've thrown the other one out,1,one,,,,,0,,,,,,,
3358452,00:55:58.452,m,that's for Minnie?,1,minnie,,,,,1,that,,,,,,
3360322,00:56:00.322,m,well the thing is,0,,,,,,0,,,,,,,
3361682,00:56:01.682,m,that one doesn't really stick,1,one,,,,,1,that,,,,,,
3364232,00:56:04.232,m,here we go,0,,,,,,1,we,,,,,,
3366340,00:56:06.340,m,bunny?,1,bunny,,,,,0,,,,,,,
3367734,00:56:07.734,m,alright Elmo Elmo's got his diper,2,elmo,diper,,,,1,his,,,,,,
3371100,00:56:11.100,m,yeah I'm gonna get a different diper for,1,diper,,,,,1,i,,,,,,
3372698,00:56:12.698,m,bunny,1,bunny,,,,,0,,,,,,,
3380178,00:56:20.178,m,yeah,0,,,,,,0,,,,,,,
3385584,00:56:25.584,m,yeah I'm gonna get,0,,,,,,1,i,,,,,,
3386468,00:56:26.468,m,I'm gonna get him a different diper,1,diper,,,,,2,i,him,,,,,
3389290,00:56:29.290,m,no I'll show you,0,,,,,,2,i,you,,,,,
3389834,00:56:29.834,m,do you want to come see?,0,,,,,,1,you,,,,,,
3392248,00:56:32.248,m,hold on,0,,,,,,0,,,,,,,
3398504,00:56:38.504,m,where are those diper?,1,diper,,,,,1,those,,,,,,
3408194,00:56:48.194,m,bunny's turn?,1,bunny,,,,,0,,,,,,,
3410200,00:56:50.200,m,the dipers,1,dipers,,,,,0,,,,,,,
3413600,00:56:53.600,m,more of these,0,,,,,,1,these,,,,,,
3420570,00:57:00.570,m,yup,0,,,,,,0,,,,,,,
3424514,00:57:04.514,m,he's going night night?,0,,,,,,1,he,,,,,,
3426078,00:57:06.78,m,okay,0,,,,,,0,,,,,,,
3428118,00:57:08.118,m,Elmo night night,1,elmo,,,,,0,,,,,,,
3428560,00:57:08.560,m,it's his nap time?,1,naptime,,,,,2,it,his,,,,,
3436312,00:57:16.312,m,mm,0,,,,,,0,,,,,,,
3436856,00:57:16.856,m,you wanna do it?,0,,,,,,2,you,it,,,,,
3438794,00:57:18.794,m,wait,0,,,,,,0,,,,,,,
3439304,00:57:19.304,m,can you pull,0,,,,,,1,you,,,,,,
3439950,00:57:19.950,m,this part?,1,part,,,,,1,this,,,,,,
3441684,00:57:21.684,m,right there,0,,,,,,0,,,,,,,
3443384,00:57:23.384,m,yup,0,,,,,,0,,,,,,,
3443996,00:57:23.996,m,xxx on this side,1,side,,,,,1,this,,,,,,
3447090,00:57:27.90,m,it goes right there,0,,,,,,1,it,,,,,,
3449708,00:57:29.708,m,night night,0,,,,,,0,,,,,,,
3475616,00:57:55.616,m,night night Elmo,1,elmo,,,,,0,,,,,,,
3476670,00:57:56.670,m,night night bunny,1,bunny,,,,,0,,,,,,,
3480240,00:58:00.240,m,[gasp],0,,,,,,0,,,,,,,
3480818,00:58:00.818,m,good morning,0,,,,,,0,,,,,,,
3492140,00:58:12.140,m,good morning bunny,1,bunny,,,,,0,,,,,,,
3508698,00:58:28.698,m,are they gonna sleep some more?,0,,,,,,1,they,,,,,,
3511724,00:58:31.724,m,no they are all done?,0,,,,,,1,they,,,,,,
3524950,00:58:44.950,m,[gasp],0,,,,,,0,,,,,,,
3526344,00:58:46.344,m,do you want to go feed them?,0,,,,,,2,you,them,,,,,
3530186,00:58:50.186,m,go get the bottle?,1,bottle,,,,,0,,,,,,,
3535218,00:58:55.218,m,you xxx the baby bottle?,1,babybottle,,,,,1,you,,,,,,
3537360,00:58:57.360,m,where is it?,0,,,,,,1,it,,,,,,
3539128,00:58:59.128,m,is it there?,0,,,,,,1,it,,,,,,
3540420,00:59:00.420,m,is it in the basket?,1,basket,,,,,1,it,,,,,,
3542970,00:59:02.970,m,okay,0,,,,,,0,,,,,,,
3558950,00:59:18.950,m,where is the bottle?,1,bottle,,,,,0,,,,,,,
3564288,00:59:24.288,m,you are looking for the baby now?,1,baby,,,,,1,you,,,,,,
3567382,00:59:27.382,m,where is that baby?,1,baby,,,,,1,that,,,,,,
3568164,00:59:28.164,m,oh I think she's in the other room,1,room,,,,,2,i,she,,,,,
3573468,00:59:33.468,m,she's in your bin,1,bin,,,,,2,she,your,,,,,
3579894,00:59:39.894,m,baby,1,baby,,,,,0,,,,,,,
3594616,00:59:54.616,m,yeah?,0,,,,,,0,,,,,,,
3598764,00:59:58.764,m,the baby?,1,baby,,,,,0,,,,,,,
3600464,01:00:00.464,m,oh the bib?,1,bib,,,,,0,,,,,,,
3601824,01:00:01.824,m,the bib's in there,1,bib,,,,,0,,,,,,,
3602776,01:00:02.776,m,it's in the bag,1,bag,,,,,1,it,,,,,,
3604510,01:00:04.510,m,look,0,,,,,,0,,,,,,,
3605088,01:00:05.88,m,it's in that bag,1,bag,,,,,2,it,that,,,,,
3606924,01:00:06.924,m,the one that you are holding,1,one,,,,,2,that,you,,,,,
3609746,01:00:09.746,m,it's in this b/ag,1,bag,,,,,2,it,this,,,,,
3610732,01:00:10.732,m,it's in this bag,1,bag,,,,,2,it,this,,,,,
3618450,01:00:18.450,m,xxx put the bib on?,1,bib,,,,,0,,,,,,,
3625862,01:00:25.862,m,here you go,0,,,,,,1,you,,,,,,
3629976,01:00:29.976,m,the bottle?,1,bottle,,,,,0,,,,,,,
3648948,01:00:48.948,m,yeah,0,,,,,,0,,,,,,,
3653776,01:00:53.776,m,is she gonna eat some milk?,1,milk,,,,,1,she,,,,,,
3657142,01:00:57.142,m,baby Stella,1,babystella,,,,,0,,,,,,,
3684240,01:01:24.240,m,what's wrong?,0,,,,,,0,,,,,,,
3687606,01:01:27.606,m,mm xxx,0,,,,,,0,,,,,,,
3690734,01:01:30.734,m,I don't think it's the other xxx,0,,,,,,2,i,it,,,,,
3751458,01:02:31.458,m,I just want,0,,,,,,1,i,,,,,,
3752682,01:02:32.682,m,do one thing,1,thing,,,,,0,,,,,,,
3758700,01:02:38.700,m,just xxx,0,,,,,,0,,,,,,,
3759856,01:02:39.856,m,ah xxx,0,,,,,,0,,,,,,,
3780188,01:03:00.188,m,okay,0,,,,,,0,,,,,,,
3780528,01:03:00.528,m,I'll come color,0,,,,,,1,i,,,,,,
3781446,01:03:01.446,m,I'll do this later,0,,,,,,2,i,this,,,,,
3792632,01:03:12.632,m,okay,0,,,,,,0,,,,,,,
3796644,01:03:16.644,m,did you want more strawberry?,1,strabwerry,,,,,1,you,,,,,,
3800588,01:03:20.588,m,yeah it's got cream on,1,cream,,,,,1,it,,,,,,
3805654,01:03:25.654,m,xxx got honey cream,2,honey,cream,,,,0,,,,,,,
3810142,01:03:30.142,m,mmm,0,,,,,,0,,,,,,,
3817010,01:03:37.10,m,more?,0,,,,,,0,,,,,,,
3821124,01:03:41.124,m,color,1,color,,,,,0,,,,,,,
3829488,01:03:49.488,m,what?,0,,,,,,0,,,,,,,
3830780,01:03:50.780,m,this?,0,,,,,,1,this,,,,,,
3831868,01:03:51.868,m,the color pencil?,2,color,pencil,,,,0,,,,,,,
3834928,01:03:54.928,m,pencil?,1,pencil,,,,,0,,,,,,,
3840878,01:04:00.878,m,careful,0,,,,,,0,,,,,,,
3864066,01:04:24.66,m,xxx sit,0,,,,,,0,,,,,,,
3864780,01:04:24.780,m,here,0,,,,,,0,,,,,,,
3870730,01:04:30.730,m,where's your the xxx?,0,,,,,,1,your,,,,,,
3872226,01:04:32.226,m,I don't see those ones,1,ones,,,,,2,i,those,,,,,
3915372,01:05:15.372,m,baby let's,1,baby,,,,,0,,,,,,,
3916766,01:05:16.766,m,maybe not,0,,,,,,0,,,,,,,
3917106,01:05:17.106,m,this is gonna scratch up the wall,1,wall,,,,,1,this,,,,,,
3920404,01:05:20.404,m,here,0,,,,,,0,,,,,,,
3925980,01:05:25.980,m,this is it,0,,,,,,2,this,it,,,,,
3926524,01:05:26.524,m,there's no more xxx,0,,,,,,0,,,,,,,
3927748,01:05:27.748,m,we got something else,0,,,,,,1,we,,,,,,
3928496,01:05:28.496,m,if you want,0,,,,,,1,you,,,,,,
3940838,01:05:40.838,m,this last piece?,1,piece,,,,,1,this,,,,,,
3943456,01:05:43.456,m,yeah,0,,,,,,0,,,,,,,
3945870,01:05:45.870,m,something else?,0,,,,,,0,,,,,,,
3947298,01:05:47.298,m,okay,0,,,,,,0,,,,,,,
3949032,01:05:49.32,m,what is that something else?,0,,,,,,1,that,,,,,,
3961646,01:06:01.646,m,the other puse?,1,puse,,,,,0,,,,,,,
3963686,01:06:03.686,m,it's in the stroller,1,stroller,,,,,1,it,,,,,,
3964910,01:06:04.910,m,you put it there yesterday,0,,,,,,2,you,it,,,,,
3970554,01:06:10.554,m,yeah,0,,,,,,0,,,,,,,
3980856,01:06:20.856,m,what happened?,0,,,,,,0,,,,,,,
3993742,01:06:33.742,m,you got your purses?,1,purses,,,,,2,you,your,,,,,
3997550,01:06:37.550,m,you wanna pick out some xxx?,0,,,,,,1,you,,,,,,
4003296,01:06:43.296,m,very nice,0,,,,,,0,,,,,,,
4004758,01:06:44.758,m,where are you gonna go?,0,,,,,,1,you,,,,,,
4007478,01:06:47.478,m,you're gonna go shopping?,0,,,,,,1,you,,,,,,
4009892,01:06:49.892,m,yeah,0,,,,,,0,,,,,,,
4011320,01:06:51.320,m,you wanna go shopping?,0,,,,,,1,you,,,,,,
4012782,01:06:52.782,m,baby well,1,baby,,,,,0,,,,,,,
4013326,01:06:53.326,m,we can go shopping later,0,,,,,,1,we,,,,,,
4014516,01:06:54.516,m,or we can pretend right now,0,,,,,,1,we,,,,,,
4021078,01:07:01.78,m,else?,0,,,,,,0,,,,,,,
4023764,01:07:03.764,m,what do you want?,0,,,,,,1,you,,,,,,
4031482,01:07:11.482,m,hmm?,0,,,,,,0,,,,,,,
4035630,01:07:15.630,m,thank you,0,,,,,,1,you,,,,,,
4040356,01:07:20.356,m,oh,0,,,,,,0,,,,,,,
4042804,01:07:22.804,m,thanks,0,,,,,,0,,,,,,,
4045354,01:07:25.354,m,what else is there?,0,,,,,,0,,,,,,,
4048380,01:07:28.380,m,you can finish your smoothie,1,smoothie,,,,,2,you,your,,,,,
4051032,01:07:31.32,m,you want your smoothie?,1,smoothie,,,,,2,you,your,,,,,
4053854,01:07:33.854,m,cheese?,1,cheese,,,,,0,,,,,,,
4054602,01:07:34.602,m,you want cheese?,1,cheese,,,,,1,you,,,,,,
4060144,01:07:40.144,m,which one do you want?,1,one,,,,,1,you,,,,,,
4060790,01:07:40.790,m,do you want,0,,,,,,1,you,,,,,,
4062694,01:07:42.694,m,that's not cheese,1,cheese,,,,,1,that,,,,,,
4063374,01:07:43.374,m,do you want this cheese?,1,cheese,,,,,1,this,,,,,,
4065482,01:07:45.482,m,the blue ch/eese,1,ch/eese,,,,,0,,,,,,,
4065992,01:07:45.992,m,this one?,1,one,,,,,1,this,,,,,,
4068032,01:07:48.32,m,the blue one?,1,one,,,,,0,,,,,,,
4077076,01:07:57.76,m,that,0,,,,,,1,that,,,,,,
4077620,01:07:57.620,m,okay,0,,,,,,0,,,,,,,
4078334,01:07:58.334,m,go ahead,0,,,,,,0,,,,,,,
4083842,01:08:03.842,m,yes,0,,,,,,0,,,,,,,
4084114,01:08:04.114,m,I'll help you,0,,,,,,2,i,you,,,,,
4085066,01:08:05.66,m,move,0,,,,,,0,,,,,,,
4086018,01:08:06.18,m,thank you,0,,,,,,1,you,,,,,,
4094280,01:08:14.280,m,hmm,0,,,,,,0,,,,,,,
4100468,01:08:20.468,m,xxx,0,,,,,,0,,,,,,,
4101590,01:08:21.590,m,rainbow,1,rainbow,,,,,0,,,,,,,
4102372,01:08:22.372,m,yeah,0,,,,,,0,,,,,,,
4105500,01:08:25.500,m,here,0,,,,,,0,,,,,,,
4109036,01:08:29.36,m,xxx,0,,,,,,0,,,,,,,
4110600,01:08:30.600,m,psst,0,,,,,,0,,,,,,,
4118522,01:08:38.522,m,here you go,0,,,,,,1,you,,,,,,
4120766,01:08:40.766,m,your cheese,1,cheese,,,,,1,your,,,,,,
4125832,01:08:45.832,m,did you want some crackers to go with that?,1,crackers,,,,,2,you,that,,,,,
4129198,01:08:49.198,m,oh okay,0,,,,,,0,,,,,,,
4130898,01:08:50.898,m,you are welcome,0,,,,,,1,you,,,,,,
4151740,01:09:11.740,m,is it yummy?,0,,,,,,1,it,,,,,,
4153474,01:09:13.474,m,yummy,0,,,,,,0,,,,,,,
4154868,01:09:14.868,m,yummy,0,,,,,,0,,,,,,,
4155684,01:09:15.684,m,cheese,1,cheese,,,,,0,,,,,,,
4158710,01:09:18.710,m,yummy cheese,1,cheese,,,,,0,,,,,,,
4159390,01:09:19.390,m,yeah it's pretty good cheese,1,cheese,,,,,1,it,,,,,,
4164558,01:09:24.558,m,what is that?,0,,,,,,1,that,,,,,,
4167074,01:09:27.74,m,the letter r@,1,letter,,,,,0,,,,,,,
4177954,01:09:37.954,m,good choice,1,choice,,,,,0,,,,,,,
4178906,01:09:38.906,m,is there more back there?,0,,,,,,0,,,,,,,
4185196,01:09:45.196,m,what is that?,0,,,,,,1,that,,,,,,
4185876,01:09:45.876,m,oh unicorn?,1,unicorn,,,,,0,,,,,,,
4191554,01:09:51.554,m,the truck?,1,truck,,,,,0,,,,,,,
4192132,01:09:52.132,m,fire truck,1,firetruck,,,,,0,,,,,,,
4199034,01:09:59.34,m,xxx truck,1,truck,,,,,0,,,,,,,
4199850,01:09:59.850,m,yeah,0,,,,,,0,,,,,,,
4201856,01:10:01.856,m,choo,0,,,,,,0,,,,,,,
4202400,01:10:02.400,m,those are,0,,,,,,1,those,,,,,,
4202740,01:10:02.740,m,the choo choo train?,1,train,,,,,0,,,,,,,
4205528,01:10:05.528,m,you know what?,0,,,,,,1,you,,,,,,
4206072,01:10:06.72,m,we have more magnets,1,magnets,,,,,1,we,,,,,,
4208486,01:10:08.486,m,are you done?,0,,,,,,1,you,,,,,,
4218448,01:10:18.448,m,[laugh],0,,,,,,0,,,,,,,
4223480,01:10:23.480,m,yeah it's right there,0,,,,,,1,it,,,,,,
4229600,01:10:29.600,m,[laugh],0,,,,,,0,,,,,,,
4230042,01:10:30.42,m,oh no,0,,,,,,0,,,,,,,
4234088,01:10:34.88,m,oh too much,0,,,,,,0,,,,,,,
4234530,01:10:34.530,m,too much cheese,1,cheese,,,,,0,,,,,,,
4238474,01:10:38.474,m,boom boom boom,0,,,,,,0,,,,,,,
4366654,01:12:46.654,m,does it fit?,0,,,,,,1,it,,,,,,
4388618,01:13:08.618,m,oh,0,,,,,,0,,,,,,,
4391576,01:13:11.576,m,should we put it on the stove?,1,stove,,,,,2,we,it,,,,,
4401164,01:13:21.164,m,did you want more cheese?,1,cheese,,,,,1,you,,,,,,
4404802,01:13:24.802,m,xxx,0,,,,,,0,,,,,,,
4407216,01:13:27.216,m,did you want more of this?,0,,,,,,2,you,this,,,,,
4423366,01:13:43.366,m,mmm,0,,,,,,0,,,,,,,
4427990,01:13:47.990,m,corn,1,corn,,,,,0,,,,,,,
4499390,01:14:59.390,m,can we just jump?,0,,,,,,1,we,,,,,,
4500274,01:15:00.274,m,without holding onto that?,0,,,,,,1,that,,,,,,
4501260,01:15:01.260,m,just jump,0,,,,,,0,,,,,,,
4501804,01:15:01.804,m,over here,0,,,,,,0,,,,,,,
4503742,01:15:03.742,m,yeah,0,,,,,,0,,,,,,,
4504218,01:15:04.218,m,just jump,0,,,,,,0,,,,,,,
4505340,01:15:05.340,m,jump,0,,,,,,0,,,,,,,
4507516,01:15:07.516,m,jump,0,,,,,,0,,,,,,,
4509352,01:15:09.352,m,whoah,0,,,,,,0,,,,,,,
4511358,01:15:11.358,m,[laugh],0,,,,,,0,,,,,,,
4513840,01:15:13.840,m,oh,0,,,,,,0,,,,,,,
4516254,01:15:16.254,m,whoah up,0,,,,,,0,,,,,,,
4517580,01:15:17.580,m,then jump,0,,,,,,0,,,,,,,
4518328,01:15:18.328,m,jump,0,,,,,,0,,,,,,,
4519178,01:15:19.178,m,jump,0,,,,,,0,,,,,,,
4519620,01:15:19.620,m,[laugh],0,,,,,,0,,,,,,,
4521218,01:15:21.218,m,whooh,0,,,,,,0,,,,,,,
4524788,01:15:24.788,m,jump,0,,,,,,0,,,,,,,
4525706,01:15:25.706,m,high,0,,,,,,0,,,,,,,
4527814,01:15:27.814,m,I can't do that,0,,,,,,2,i,that,,,,,
4529888,01:15:29.888,m,okay here jump,0,,,,,,0,,,,,,,
4535736,01:15:35.736,m,ah,0,,,,,,0,,,,,,,
4539952,01:15:39.952,m,more?,0,,,,,,0,,,,,,,
4541618,01:15:41.618,m,whoah up,0,,,,,,0,,,,,,,
4542230,01:15:42.230,m,jump,0,,,,,,0,,,,,,,
4543998,01:15:43.998,m,up,0,,,,,,0,,,,,,,
4544678,01:15:44.678,m,up,0,,,,,,0,,,,,,,
4545494,01:15:45.494,m,up,0,,,,,,0,,,,,,,
4548588,01:15:48.588,m,ah,0,,,,,,0,,,,,,,
4553960,01:15:53.960,m,[laugh],0,,,,,,0,,,,,,,
